200,VCCCLD0074,E1Q1,E1,E1,,8053373,KWH,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20170218,30.975,26.738,25.342,27.547,25.346,25.951,24.695,24.378,24.091,25.177,23.63,23.743,20.769,37.541,45.125,48.812,52.664,55.779,54.147,53.896,54.562,47.974,46.188,46.522,47.924,48.901,45.593,49.108,50.585,50.805,46.517,39.534,28.423,29.13,38.713,41.478,36.988,37.436,37.694,38.438,37.605,38.182,38.483,37.772,36.89,35.273,35.49,35.849,A,,,2.01702E+13
300,20170219,37.172,37.236,28.935,23.791,23.747,26.433,25.252,23.346,23.858,23.959,23.787,23.821,20.092,38.311,45.682,45.947,44.871,46.24,50.826,48.278,48.108,46.682,45.27,43.926,46.001,46.574,49.045,45.936,47.141,51.241,45.639,38.296,24.003,24.296,24.631,34.513,34.524,33.085,35.699,35.142,34.057,34.71,35.429,34.479,35.623,34.543,35.866,35.149,A,,,2.01702E+13
300,20170220,34.884,35.822,35.84,35.327,33.8,27.171,24.012,23.376,26.671,45.086,50.135,49.762,45.147,43.287,43.679,48.192,49.453,51.868,54.042,58.675,61.734,59.6,57.647,59.607,61.244,59.004,60.889,59.137,59.799,61.96,57.697,58.879,58.118,58.274,58.018,55.497,55.349,53.825,51.967,53.679,52.817,39.297,31.514,39.861,35.658,34.313,34.452,35.026,A,,,2.01702E+13
300,20170221,35.997,34.256,26.711,26.727,26.976,26.184,25.963,26.878,29.419,49.284,52.344,52.565,47.429,39.54,40.759,44.147,49.506,55.576,54.54,51.715,53.806,53.662,53.356,55.704,54.712,55.954,57.075,56.961,59.133,57.685,58.882,57.661,59.76,59.716,59.493,58.92,55.453,55.563,61.421,57.676,58.307,48.35,38.777,42.581,37.827,38.888,37.052,37.222,A,,,2.01702E+13
300,20170222,37.606,29.975,27.487,27.464,27.496,27.959,26.808,27.119,30.129,50.393,54.25,50.513,50.544,43.75,47.213,52.054,55.456,61.509,62.457,64.378,62.318,66.026,63.067,64.991,62.678,64.217,66.55,65.931,67.248,68.793,68.199,68.322,69.43,72.74,76.15,74.642,78.071,76.691,78.424,76.659,73.911,61.078,55.167,56.712,48.153,45.333,43.772,42.822,A,,,2.01702E+13
300,20170223,37.406,34.93,34.494,35.237,35.557,36.424,33.116,33.526,34.646,53.339,60.218,58.815,57.298,51.78,50.385,55.369,60.03,59.489,60.218,63.589,63.637,61.123,58.681,62.322,60.13,61.584,62.356,60.87,61.316,60.729,61.719,60.36,60.822,59.661,61.754,64.018,63.205,55.621,57.412,56.675,56.301,46.313,42.704,47.632,42.961,39.216,39.409,39.874,A,,,2.01702E+13
300,20170224,40.66,31.629,32.42,31.903,30.419,30.8,27.482,31.5,34.746,52.858,60.973,60.824,57.518,58.447,53.07,54.598,57.087,56.977,63.043,60.994,62.999,56.848,59.531,57.361,57.903,56.134,56.978,56.504,55.866,53.248,53.664,55.203,55.097,57.654,55.942,55.202,51.728,47.889,52.149,44.043,42.143,42.048,41.066,39.882,38.39,39.111,32.13,28.675,A,,,2.01702E+13
300,20170225,30.326,31.292,28.947,29.498,28.122,28.726,29.285,28.698,28.516,28.601,28.38,28.961,33.605,41.818,52.82,53.927,57.174,58.573,58.462,58.632,57.283,56.441,53.771,59.175,56.981,57.51,58.489,60.421,58.656,61.284,59.977,52.122,46.603,49.922,48.237,37.53,27.447,29.011,31.917,44.598,44.074,44.722,43.598,42.771,43.742,42.125,30.661,29.782,A,,,2.01702E+13
300,20170226,30.587,29.774,31.05,28.979,28.458,28.932,28.304,29.148,28.242,27.493,26.524,27.401,24.789,41.997,54.73,56.767,57.945,58.669,60.472,61.608,63.67,64.764,62.426,66.368,68.06,66.683,66.236,68.149,68.191,69.429,68.423,58.568,45.999,45.149,45.473,45.248,43.978,42.204,42.685,38.14,35.336,35.505,32.694,32.632,45.507,43.308,43.852,43.599,A,,,2.01702E+13
300,20170227,47.318,46.251,43.171,31.91,31.478,30.078,30.97,30.442,32.468,55.694,58.156,57.296,52.989,53.663,56.896,59.705,66.077,67.466,70.822,64.522,65.139,68.762,69.197,68.633,70.215,71.061,70.339,68.39,68.732,69.866,69.776,68.185,68.421,68.278,68.391,67.995,66.693,68.505,71.019,70.895,70.64,58.492,54.796,56.845,48.833,45.041,47.618,42.831,A,,,2.01702E+13
300,20170228,46.532,42.179,34.97,36.522,35.738,35.54,34.59,32.049,37.453,57.996,64.47,63.321,56.013,51.185,52.511,55.663,61.967,62.392,67.248,65.354,64.349,69.725,69.29,66.855,66.912,67.295,67.404,70.434,67.625,69.335,67.895,69.801,70.461,70.404,72.05,69.256,70.176,71.667,72.682,71.926,69.045,63.54,51.521,56.387,48.514,45.041,44.536,42.823,A,,,2.01703E+13
300,20170301,44.713,47.021,43.549,34.619,32.694,32.772,31.312,32.444,36.41,55.552,62.403,63.263,56.704,53.177,53.039,54.976,61.292,62.55,66.51,67.267,68.447,65.431,66.141,67.652,67.981,69.637,72.403,68.683,67.985,68.552,66.325,67.789,67.135,66.11,67.712,64.448,64.422,64.214,69.854,68.969,63.331,54.109,46.609,50.274,43.172,41.063,39.65,39.319,A,,,2.01703E+13
300,20170302,40.771,32.007,32.891,32.365,29.93,31.352,30.277,30.463,35.312,53.071,64.054,61.658,58.569,53.632,53.519,53.705,49.234,56.255,61.25,60.273,60.066,58.983,59.451,59.24,58.433,59.638,59.362,58.934,59.829,59.367,60.092,58.474,60.85,59.33,61.166,60.626,60.877,61.866,65.126,62.552,59.796,49.65,41.083,50.051,46.023,48.326,45.318,43.38,A,,,2.01703E+13
300,20170303,46.991,44.383,38.468,34.43,34.129,35.093,33.714,32.75,34.269,56.266,65.846,63.182,63.354,54.608,58.876,55.494,58.761,60.512,64.238,65.079,64.419,64.335,60.392,62.164,66.261,64.545,68.41,66.657,66.173,67.88,69.554,72.285,71.366,72.411,70.125,70.279,68.207,65.664,69.16,55.326,54.356,55.684,52.388,52.625,47.715,47.212,43.259,42.367,A,,,2.01703E+13
300,20170304,43.449,39.638,34.248,34.076,34.113,31.183,32.46,30.528,30.88,29.981,30.317,32.832,29.755,48.352,59.033,62.965,67.424,67.688,66.451,66.18,65.283,64.878,66.466,67.05,67.025,68.286,69.707,67.92,70.432,69.155,66.668,61.509,56.602,52.489,52.959,57.789,55.867,52.969,53.788,50.976,50.397,49.599,46.64,43.329,40.039,31.323,30.487,29.876,A,,,2.01703E+13
300,20170305,33.416,34.674,33.877,34.095,34.406,32.966,34.129,34.23,35.099,34.767,36.36,36.847,35.284,50.784,60.88,61.89,63.621,64.862,63.667,65.096,64.322,65.142,65.8,64.65,68.272,64.552,65.547,66.979,64.752,65.165,63.991,55.637,51.475,42.398,39.186,44.43,47.403,44.508,47.59,43.14,43.015,46.145,39.898,32.693,31.585,30.989,31.291,30.52,A,,,2.01703E+13
300,20170306,33.096,34.155,34.196,34.923,33.243,33.156,33.505,32.996,35.124,57.55,62.775,62.225,57.463,57.874,58.468,61.576,67.583,65.03,71.926,67.345,67.982,67.372,67.527,68.652,70.103,69.439,70.281,72.549,69.892,71.658,72.131,69.788,70.285,68.889,70.63,69.675,68.203,65.234,63.948,65.467,59.221,51.594,47.284,49.244,43.185,41.008,39.669,41.167,A,,,2.01703E+13
300,20170307,43.942,43.132,42.574,42.635,42.309,36.321,32.162,31.979,34.393,54.271,59.066,60.17,55.083,50.547,47.898,49.653,56.641,60.136,59.814,58.261,57.569,55.451,58.213,57.206,59.968,60.589,64.135,65.537,63.994,64.001,64.27,62.464,66.538,64.18,65.686,64.446,66.689,66.983,65.361,62.522,58.154,49.123,36.782,46.959,43.179,41.708,38.645,36.278,A,,,2.01703E+13
300,20170308,40.215,31.009,29.968,30.159,30.026,29.739,29.174,29.747,31.689,53.689,57.662,57.729,56.685,46.069,46.006,47.448,58.714,60.363,61.487,59.434,58.896,60.483,59.982,60.284,60.694,59.54,60.487,61.177,62.228,61.581,64.116,62.112,64.692,61.948,65.583,63.01,64.996,66.926,68.602,69.982,65.835,49.26,41.947,47.916,42.894,37.829,39.07,39.805,A,,,2.01703E+13
300,20170309,41.624,41.673,39.258,40.921,32.077,30.933,30.657,30.08,33.359,51.471,56.991,55.407,54.553,45.324,50.609,53.998,58.708,57.417,63.51,63.534,62.071,66.875,65.881,66.334,65.701,66.385,66.508,67.111,65.708,66.213,66.235,63.873,66.414,63.714,67.332,65.748,68.395,68.971,70.51,69.456,68.343,54.667,47.461,54.671,50.483,46.518,44.669,41.742,A,,,2.01703E+13
300,20170310,44.086,41.74,36.217,34.73,33.907,32.76,33.192,32.879,34.736,55.774,63.172,64.244,57.933,52.546,51.854,54.945,57.011,57.884,61.086,61.585,58.64,57.016,59.276,57.666,58.23,56.857,57.892,57.362,55.86,56.172,59.286,59.685,60.233,59.183,58.147,61.761,61.551,58.978,57.559,46.94,47.042,44.953,44.578,45.025,42.689,42.046,40.995,41.954,A,,,2.01703E+13
300,20170311,41.261,40.201,42.476,41.189,41.706,41.43,40.436,41.57,39.047,33.215,32.869,32.617,35.501,49.55,57.999,58.593,64.327,67.481,63.607,65.282,66.509,64.219,64.998,66.119,67.294,66.303,68.301,67.82,69.496,67.725,65.477,60.481,56.444,56.626,53.127,52.559,38.71,34.346,36.036,36.057,34.513,35.437,34.679,34.1,32.912,43.616,46.866,48.018,A,,,2.01703E+13
300,20170312,49.653,49.933,47.726,47.18,37.578,33.17,34.058,34.781,34.554,32.381,30.298,31.487,32.781,48.098,12.24,63.305,59.385,57.565,54.58,58.689,57.044,55.76,59.829,61.623,61.977,61.707,61.132,60.935,62.398,62.939,62.529,53.328,48.712,44.51,35.517,33.924,33.534,32.273,35.996,32.024,33.271,32.069,32.362,31.746,30.613,32.848,45.198,45.531,V,,,2.01703E+13
400,1,14,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,15,16,A,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,17,48,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,20170313,43.725,43.476,42.371,43.086,37.963,30.395,29.127,27.331,27.153,27.187,28.224,29.281,27.232,26.591,29.891,48.602,55.533,60.346,70.563,67.868,65.794,67.525,64.676,61.16,63.344,60.987,60.903,61.087,62.484,61.536,60.807,52.998,44.825,42.172,42.461,51.193,51.035,47.633,48.61,48.95,50.573,47.251,35.055,34.38,33.8,30.552,32.859,31.562,A,,,2.01703E+13
300,20170314,34.453,36.113,32.742,32.512,33.777,34.342,33.059,32.216,36.294,58.947,63.094,63.981,61.135,52.772,55.807,54.435,60.409,63.411,62.965,63.448,63.22,66.026,66.018,64.638,64.269,64.346,61.26,60.463,61.068,62.874,63.152,64.6,64.034,63.596,64.741,62.685,65.905,65.34,66.631,65.633,63.691,54.1,48.46,52.557,48.692,44.791,41.988,42.626,A,,,2.01703E+13
300,20170315,45.475,46.998,44.814,36.585,34.582,36.875,37.988,37.425,42.395,61.79,65.872,75.752,65.053,59.072,59,62.863,63.75,63.127,66,66.346,66.351,63.83,63.657,64.267,63.519,61.393,66.922,66.2,66.044,66.532,67.137,68.193,66.516,66.305,68.049,68.806,68.83,70.026,71.017,70.2,66.287,58.069,51.011,57.5,52.219,48.295,47.166,47.358,A,,,2.01703E+13
300,20170316,51.196,53.931,49.956,44.508,43.545,42.782,42.599,42.654,46.598,65.186,70.833,69.418,68.869,65.596,63.876,62.397,66.45,64.892,66.832,65.27,65.147,65.837,64.738,63.498,63.88,61.256,58.603,57.594,58.82,59.642,60.973,59.292,61.074,60.065,61.059,56.062,52.761,54.186,55.136,53.65,49.116,39.589,29.921,40.911,34.954,32.215,31.556,32.863,A,,,2.01703E+13
300,20170317,35.001,28.423,25.663,25.951,26.379,26.307,25.921,26.512,28.307,47.838,55.223,54.071,53.954,50.467,52.846,54.835,59.749,55.893,60.62,56.78,57.096,56.081,58.424,61.798,62.735,61.919,62.943,55.118,54.303,55.454,55.596,57.018,54.576,49.952,51.816,47.672,51.761,52.155,53.109,43.351,33.77,40.189,40.131,37.161,34.568,33.887,29.401,22.549,A,,,2.01704E+13
300,20170318,22.825,24.308,23.682,23.81,23.244,23.068,22.015,22.675,22.635,22.87,22.445,22.559,22.592,36.236,43.443,48.993,55.419,59.597,53.879,58.74,56.733,59.019,60.161,59.881,59.265,60.882,60.317,60.757,60.726,61.476,63.986,55.548,46.779,46.065,44.406,49.25,49.971,51.357,50.903,47.582,46.233,46.094,45.372,35.129,29.909,28.681,28.208,29.293,A,,,2.01704E+13
300,20170319,32.109,32.301,30.988,30.318,30.099,29.822,29.396,29.108,29.271,28.141,27.585,27.876,30.194,47.272,54.91,57.497,56.129,63.442,64.765,65.956,66.654,68.057,68.336,68.988,70.005,72.491,72.736,74.941,74.836,77.012,74.212,65.629,52.283,50.408,48.831,47.947,56.754,60.009,58.572,52.09,50.574,50.435,49.726,41.088,36.224,33.932,32.777,33.117,A,,,2.01704E+13
300,20170320,35.263,36.329,36.93,36.413,35.39,35.313,35.359,36.296,37.377,59.602,64.557,63.459,64.622,61.738,60.422,52.313,49.064,55.011,60.662,61.355,62.555,63.126,63.85,63.623,63.882,64.557,65.426,64.069,65.852,66.415,66.95,67.855,65.637,64.07,65.635,64.624,62.443,66.127,66.46,68.715,62.871,50.256,41.958,47.053,42.806,37.957,38.424,38.598,A,,,2.01704E+13
300,20170321,41.69,39.985,32.773,32.921,33.082,32.66,33.214,32.469,34.202,50.139,61.173,62.145,60.15,55.984,55.437,59.663,62.65,62.534,64.996,63.931,62.704,62.604,63.365,62.173,63.192,64.689,63.604,64.95,63.422,65.133,63.106,65.228,63.841,63.609,65.008,64.225,63.936,63.671,63.286,61.171,59.274,46.33,42.516,48.359,42.985,40.721,40.239,40.087,A,,,2.01704E+13
300,20170322,41.663,34.123,32.808,30.875,32.318,30.963,31.89,31.356,30.201,52.517,56.621,58.83,59.97,60.847,54.265,51.643,52.726,53.516,54.688,52.403,52.717,52.431,52.613,54.729,53.162,52.364,56.095,55.281,54.53,59.228,57.883,57.392,58.721,57.008,57.039,56.179,57.011,60.756,61.088,60.903,52.549,42.184,29.914,40.834,40.328,37.619,35.529,34.988,A,,,2.01704E+13
300,20170323,36.759,37.824,31.771,26.01,24.865,25.627,25.479,27.264,28.982,49.982,55.792,56.631,58.086,53.269,53.254,53.501,54.88,58.93,60.4,61.181,62.589,62.18,59.834,62.509,59.252,59.924,57.221,55.526,56.807,55.937,56.709,56.971,57.215,57.347,58.668,56.662,57.634,57.891,55.047,53.197,53.622,39.035,31.39,41.737,40.343,37.055,32.454,32.029,A,,,2.01704E+13
300,20170324,34.943,29.007,23.607,23.525,23.135,23.267,21.943,21.665,24.351,45.911,49.628,48.148,51.213,42.01,38.724,42.606,47.416,47.276,54.275,52.55,51.07,53.458,53.533,55.169,52.413,53.563,50.696,51.514,50.823,52.867,53.415,52.708,54.613,50.975,52.697,55.541,59.266,63.496,59.384,48.703,36.766,41.346,41.408,37.545,36.21,35.232,35.813,35.465,A,,,2.01704E+13
300,20170325,35.423,27.823,26.618,27.191,26.63,27.518,28.226,28.358,28.054,27.809,27.963,30.87,42.464,49.219,54.1,57.033,58.456,60.039,60.502,60.366,60.966,60.778,61.528,63.544,63.35,60.387,63.357,61.522,62.179,59.239,61.274,58.214,54.969,55.119,53.541,44.355,35.537,39.825,47.062,44.865,44.213,42.229,43.411,41.864,35.181,26.167,27.021,26.664,A,,,2.01704E+13
300,20170326,27.939,27.616,26.945,28.623,27.862,27.776,28.089,29.416,28.943,27.591,28.47,28.961,32.349,42.607,49.707,55.068,52.753,55.809,56.099,58.171,56.658,58.115,57.904,58.174,61.596,60.122,61.956,61.652,62.107,63.097,59.963,51.768,40.303,38.676,35.925,33.29,31.64,45.548,46.101,42.736,41.273,40.814,42.668,31.853,29.013,28.175,27.887,26.452,A,,,2.01704E+13
300,20170327,28.74,29.719,29.925,33.61,35,35.625,35.856,35.502,37.76,58.546,65.134,65.271,64.778,61.341,60.563,64.235,63.963,62.839,66.537,63.603,66.376,65.176,65.918,64.13,65.561,65.506,62.955,59.794,52.894,52.372,52.785,54.38,59.182,56.238,55.069,55.325,55.684,59.076,55.802,52.95,48.034,35.328,30.662,37.54,33.503,31.529,31.642,30.979,A,,,2.01704E+13
300,20170328,33.33,31.711,25.179,21.788,21.75,21.307,21.834,20.949,23.227,43.241,48.966,48.318,49.065,41.986,40.825,44.163,48.064,49.785,54.538,56.276,58.032,59.576,58.697,55.535,57.564,54.421,57.745,56.411,59.247,55.549,59.204,60.708,61.594,60.274,61.578,63.099,60.586,63.744,58.978,57.945,57.606,45.536,35.212,44.109,38.342,38.283,37.851,37.186,A,,,2.01704E+13
300,20170329,37.985,38.071,28.511,28.946,29.657,27.717,27.808,27.514,29.084,50.484,57.035,54.444,57.846,52.536,49.387,53.701,53.308,58.14,60.125,58.299,56.531,58.447,61.13,59.66,60.261,59.588,58.805,59.309,60.658,61.56,63.087,60.094,61.752,63.712,68.129,67.248,61.244,63.535,61.074,57.962,51.004,44.073,33.564,40.849,36.53,34.843,34.754,35.542,A,,,2.01704E+13
300,20170330,29.486,25.8,25.032,26.498,26.249,26.119,26.11,26.078,29.613,48.615,50.504,51.446,52.37,45.148,41.141,41.592,46.019,50.656,50.22,48.372,53.778,51.42,54.265,52.599,50.433,51.348,52.775,52.823,52.432,50.566,51.427,53.853,51.764,52.117,55.505,54.299,48.754,50.611,51.032,50.541,47.791,36.521,38.135,40.379,38.9,35.962,36.103,35.904,A,,,2.01704E+13
300,20170331,35.523,28.049,27.002,28.813,30.823,27.24,27.338,27.616,30.498,46.545,53.174,55.35,53.818,48.748,48.689,50.718,53.677,52.986,55.354,54.662,55.164,55.563,55.615,55.012,55.047,58.334,52.06,50.143,53.292,53.05,53.207,55.857,57.861,57.524,58.494,52.804,53.513,55.298,51.213,47.444,39.2,41.42,42.525,40.16,36.328,35.664,35.428,36.005,A,,,2.01704E+13
300,20170401,34.38,27.652,27.941,26.922,26.397,25.094,26.045,26.917,26.446,27.392,27.122,27.078,27.467,48.108,52.57,53.096,57.74,61.618,63.305,59.07,53.833,56.526,52.46,55.653,54.49,56.209,55.359,54.809,55.311,53.004,55.549,44.788,29.727,28.089,28.493,27.757,27.155,29.238,28.831,28.231,28.288,27.383,27.302,39.209,40.398,39.868,39.485,39.142,A,,,2.01704E+13
300,20170402,38.286,29.047,27.792,27.312,28.094,27.485,27.899,27.712,27.662,26.657,26.831,26.88,27.679,25.432,27.006,43.018,51.898,54.016,54.605,58.869,59.387,56.365,55.29,55.115,54.762,53.961,55.932,57.75,55.129,54.191,52.664,50.256,49.866,42.016,28.912,26.583,27.176,29.027,28.537,27.844,27.721,33.442,39.442,40.126,38.948,39.316,33.547,26.969,A,,,2.01704E+13
300,20170403,27.62,27.703,27.149,27.563,27.579,26.04,26.623,27.006,26.97,27.054,28.152,45.14,53.767,49.406,43.487,42.395,44.36,47.082,46.906,48.757,52.018,51.662,51.62,52.385,55.564,56.434,57.254,57.167,60.866,59.986,58.132,57.967,58.867,57.995,57.367,58.042,61.623,60.233,59.228,58.158,54.189,53.965,49.309,39.707,36.343,39.938,37.37,36.562,A,,,2.01704E+13
300,20170404,37.918,38.192,34.357,27.806,26.495,25.825,25.417,27.704,27.292,26.658,28.224,49.328,53.261,47.693,44.919,43.582,45.713,53.453,54.802,55.628,59.487,58.476,57.596,58.892,58.558,58.967,60.074,59.28,61.995,59.625,60.494,60.83,59.525,55.47,57.047,59.123,62.51,66.702,64.046,61.053,55.408,54.102,49.669,42.138,36.653,40.067,39.138,38.144,A,,,2.01704E+13
300,20170405,37.904,37.264,38.013,28.984,27.676,27.512,27.358,27.643,28.435,26.139,27.711,50.456,54.045,51.344,44.92,46.473,52.273,55.209,58.301,57.723,62.518,62.012,61.123,61.704,60.518,57.962,62.699,63.009,61.542,60.872,60.481,60.898,61.242,60.102,59.121,58.313,65.285,65.681,60.169,59.618,60.317,56.364,53.357,40.95,34.208,38.95,37.945,37.867,A,,,2.01704E+13
300,20170406,38.575,37.076,37.518,28.473,27.593,27.099,26.946,27.681,28.77,27.414,30.633,50.957,53.532,51.362,46.488,43.604,45.722,52.816,56.984,57.392,62.445,60.434,62.016,62.288,62.148,59.829,58.343,57.45,61.403,62.651,60.481,58.727,58.265,56.547,58.457,60.203,58.78,61.46,61.215,55.299,56.588,53.664,51.877,42.838,39.716,43.235,39.771,37.905,A,,,2.01704E+13
300,20170407,37.189,36.714,35.795,34.781,28.02,28.042,28.083,28.148,29.576,28.624,31.527,50.596,55.95,52.488,49.688,48.745,54.402,56.831,59.84,59.957,63.991,61.525,60.88,60.32,61.981,62.844,60.334,64.078,59.493,61.177,61.914,63.034,62.658,62.604,62.104,66.013,68.59,68.621,65.974,65.041,62.468,50.159,39.881,50.324,48.196,48.158,48.106,48.512,A,,,2.01704E+13
300,20170408,49.931,51.504,50.01,49.585,49.574,50.268,51.471,49.489,47.615,49.402,48.396,46.952,48.15,45.093,45.17,50.951,61.003,65.802,62.1,62.287,60.546,60.714,62.035,62.847,60.416,63.585,62.166,64.347,64.689,64.263,65.737,62.785,57.844,52.477,50.069,49.621,49.342,43.626,33.188,29.546,30.023,29.881,39.659,44.133,44.026,40.786,41.187,41.733,A,,,2.01704E+13
300,20170409,40.467,40.401,38.462,31.924,31.28,31.244,29.556,30.523,29.659,30.411,30.98,29.809,29.608,29.649,30.206,50.607,53.557,52.498,52.051,54.608,53.018,52.99,55.532,55.575,52.962,51.49,54.965,54.747,53.731,52.658,53.122,52.131,52.782,41.824,28.91,26.712,28.002,34.034,39.89,36.742,35.865,35.034,35.657,34.587,35.327,26.376,26.205,25.611,A,,,2.01704E+13
300,20170410,27.728,27.396,28.171,27.868,27.719,28.854,29.524,27.654,29.128,29.474,32.525,53.531,56.693,56.766,63.294,49.856,48.003,48.863,50.487,49.746,54.206,53.531,51.835,51.299,53.592,53.086,51.436,52.762,53.77,52.07,51.822,52.551,57.158,53.19,54.032,52.487,60.021,59.161,58.827,55.396,48.048,48.165,46.1,37.586,39.058,39.263,38.818,35.829,A,,,2.01704E+13
300,20170411,37.408,37.662,31.294,26.342,25.794,28.098,27.687,27.259,26.929,28.438,29.438,43.304,55.096,56.794,50.621,50.042,50.507,54.43,56.478,56.555,61.096,58.666,55.444,56.526,59.601,60.757,59.021,57.129,56.934,57.124,57.197,58.061,53.465,54.21,52.532,52.835,57.136,58.828,59.335,53.33,54.857,54.917,50.918,40.652,35.56,39.739,37.367,36.405,A,,,2.01704E+13
300,20170412,38.912,39.139,39.932,38.697,30.199,28.122,27.285,27.515,27.973,27.42,31.764,50.171,55.425,53.34,46.843,44.712,53.146,55.645,53.639,54.087,59.25,59.281,60.115,58.864,58.297,58.755,58.341,57.087,57.327,56.529,53.12,51.824,52.359,49.616,47.445,52.358,64.054,60.992,57.533,55.064,51.866,50.083,48.587,39.414,30.971,37.305,36.167,35.944,A,,,2.01704E+13
300,20170413,34.584,33.797,29.447,25.143,24.907,23.741,23.85,23.915,23.763,23.172,25.972,47.004,53.058,49.463,48.809,46.835,50.376,54.019,57.73,60.968,58.441,56.447,53.594,54.969,56.473,56.321,58.269,56.544,55.598,56.726,55.843,57.112,53.986,53.338,54.284,53.855,59.582,56.233,56.412,57.536,55.824,53.801,50.903,40.573,30.003,38.278,37.816,37.353,A,,,2.01704E+13
